time_ms,x_m,y_m
0,0.0,0.0
20,-0.004010695187165776,0.0
40,-0.008021390374331552,0.0
60,-0.012032085561497327,0.0
80,-0.016042780748663103,0.0
100,-0.02005347593582888,0.0
120,-0.024064171122994655,0.0
140,-0.02807486631016043,0.0
160,-0.03208556149732621,0.0
180,-0.036096256684491984,0.0
200,-0.04010695187165776,0.0
220,-0.04411764705882353,0.0
240,-0.04812834224598931,0.0
260,-0.05213903743315509,0.0
280,-0.05614973262032086,0.0
300,-0.060160427807486636,0.0
320,-0.06417112299465241,0.0
340,-0.06818181818181819,0.0
360,-0.07219251336898397,0.0
380,-0.07620320855614975,0.0
400,-0.08021390374331552,0.0
420,-0.08422459893048129,0.0
440,-0.08823529411764706,0.0
460,-0.09224598930481284,0.0
480,-0.09625668449197862,0.0
500,-0.1002673796791444,0.0
520,-0.10427807486631017,0.0
540,-0.10828877005347595,0.0
560,-0.11229946524064172,0.0
580,-0.1163101604278075,0.0
600,-0.12032085561497327,0.0
620,-0.12433155080213905,0.0
640,-0.12834224598930483,0.0
660,-0.1323529411764706,0.0
680,-0.13636363636363638,0.0
700,-0.14037433155080214,0.0
720,-0.14438502673796794,0.0
740,-0.1483957219251337,0.0
760,-0.1524064171122995,0.0
780,-0.15641711229946526,0.0
800,-0.16042780748663105,0.0
820,-0.1644385026737968,0.0
840,-0.16844919786096257,0.0
860,-0.17245989304812837,0.0
880,-0.17647058823529413,0.0
900,-0.18048128342245992,0.0
920,-0.18449197860962568,0.0
940,-0.18850267379679148,0.0
960,-0.19251336898395724,0.0
980,-0.196524064171123,0.0
1000,-0.2005347593582888,0.0
1020,-0.20454545454545456,0.0
1040,-0.20855614973262035,0.0
1060,-0.2125668449197861,0.0
1080,-0.2165775401069519,0.0
1100,-0.22058823529411767,0.0
1120,-0.22459893048128343,0.0
1140,-0.22860962566844922,0.0
1160,-0.232620320855615,0.0
1180,-0.23663101604278078,0.0
1200,-0.24064171122994654,0.0
1220,-0.24465240641711233,0.0
1240,-0.2486631016042781,0.0
1260,-0.25267379679144386,0.0
1280,-0.25668449197860965,0.0
1300,-0.26069518716577544,0.0
1320,-0.2647058823529412,0.0
1340,-0.26871657754010697,0.0
1360,-0.27272727272727276,0.0
1380,-0.27673796791443855,0.0
1400,-0.2807486631016043,0.0
1420,-0.2847593582887701,0.0
1440,-0.2887700534759359,0.0
1460,-0.2927807486631016,0.0
1480,-0.2967914438502674,0.0
1500,-0.3008021390374332,0.0
1520,-0.304812834224599,0.0
1540,-0.3088235294117647,0.0
1560,-0.3128342245989305,0.0
1580,-0.3168449197860963,0.0
1600,-0.3208556149732621,0.0
1620,-0.32486631016042783,0.0
1640,-0.3288770053475936,0.0
1660,-0.3328877005347594,0.0
1680,-0.33689839572192515,0.0
1700,-0.34090909090909094,0.0
1720,-0.34491978609625673,0.0
1740,-0.3489304812834225,0.0
1760,-0.35294117647058826,0.0
1780,-0.35695187165775405,0.0
1800,-0.36096256684491984,0.0
1820,-0.3649732620320856,0.0
1840,-0.36898395721925137,0.0
1860,-0.37299465240641716,0.0
1880,-0.37700534759358295,0.0
1900,-0.3810160427807487,0.0
1920,-0.3850267379679145,0.0
1940,-0.38903743315508027,0.0
1960,-0.393048128342246,0.0
1980,-0.3970588235294118,0.0
2000,-0.4010695187165776,0.0
2020,-0.4050802139037434,0.0
2040,-0.4090909090909091,0.0
2060,-0.4131016042780749,0.0
2080,-0.4171122994652407,0.0
2100,-0.42112299465240643,0.0
2120,-0.4251336898395722,0.0
2140,-0.429144385026738,0.0
2160,-0.4331550802139038,0.0
2180,-0.43716577540106955,0.0
2200,-0.44117647058823534,0.0
2220,-0.44518716577540113,0.0
2240,-0.44919786096256686,0.0
2260,-0.45320855614973266,0.0
2280,-0.45721925133689845,0.0
2300,-0.46122994652406424,0.0
2320,-0.46524064171123,0.0
2340,-0.46925133689839577,0.0
2360,-0.47326203208556156,0.0
2380,-0.47727272727272735,0.0
2400,-0.4812834224598931,0.0
2420,-0.4852941176470589,0.0
2440,-0.48930481283422467,0.0
2460,-0.4933155080213904,0.0
2480,-0.4973262032085562,0.0
2500,-0.5013368983957219,0.0
2520,-0.5053475935828877,0.0
2540,-0.5093582887700535,0.0
2560,-0.5133689839572193,0.0
2580,-0.5173796791443851,0.0
2600,-0.5213903743315509,0.0
2620,-0.5254010695187167,0.0
2640,-0.5294117647058824,0.0
2660,-0.5334224598930482,0.0
2680,-0.5374331550802139,0.0
2700,-0.5414438502673797,0.0
2720,-0.5454545454545455,0.0
2740,-0.5494652406417113,0.0
2760,-0.5534759358288771,0.0
2780,-0.5574866310160428,0.0
2800,-0.5614973262032086,0.0
2820,-0.5655080213903744,0.0
2840,-0.5695187165775402,0.0
2860,-0.573529411764706,0.0
2880,-0.5775401069518717,0.0
2900,-0.5815508021390375,0.0
2920,-0.5855614973262032,0.0
2940,-0.589572192513369,0.0
2960,-0.5935828877005348,0.0
2980,-0.5975935828877006,0.0
3000,-0.6016042780748664,0.0
3020,-0.6056149732620322,0.0
3040,-0.609625668449198,0.0
3060,-0.6136363636363636,0.0
3080,-0.6176470588235294,0.0
3100,-0.6216577540106952,0.0
3120,-0.625668449197861,0.0
3140,-0.6296791443850268,0.0
3160,-0.6336898395721926,0.0
3180,-0.6377005347593584,0.0
3200,-0.6417112299465242,0.0
3220,-0.6457219251336899,0.0
3240,-0.6497326203208557,0.0
3260,-0.6537433155080214,0.0
3280,-0.6577540106951872,0.0
3300,-0.661764705882353,0.0
3320,-0.6657754010695188,0.0
3340,-0.6697860962566846,0.0
3360,-0.6737967914438503,0.0
3380,-0.6778074866310161,0.0
3400,-0.6818181818181819,0.0
3420,-0.6858288770053477,0.0
3440,-0.6898395721925135,0.0
3460,-0.6938502673796793,0.0
3480,-0.697860962566845,0.0
3500,-0.7018716577540107,0.0
3520,-0.7058823529411765,0.0
3540,-0.7098930481283423,0.0
3560,-0.7139037433155081,0.0
3580,-0.7179144385026739,0.0
3600,-0.7219251336898397,0.0
3620,-0.7259358288770055,0.0
3640,-0.7299465240641712,0.0
3660,-0.733957219251337,0.0
3680,-0.7379679144385027,0.0
3700,-0.7419786096256685,0.0
3720,-0.7459893048128343,0.0
3740,-0.7500000000000001,0.0
3760,-0.7540106951871659,0.0
3780,-0.7580213903743316,0.0
3800,-0.7620320855614974,0.0
3820,-0.7660427807486632,0.0
3840,-0.770053475935829,0.0
3860,-0.7740641711229947,0.0
3880,-0.7780748663101605,0.0
3900,-0.7820855614973263,0.0
3920,-0.786096256684492,0.0
3940,-0.7901069518716578,0.0
3960,-0.7941176470588236,0.0
3980,-0.7981283422459894,0.0
4000,-0.8021390374331552,0.0
4020,-0.806149732620321,0.0
4040,-0.8101604278074868,0.0
4060,-0.8141711229946524,0.0
4080,-0.8181818181818182,0.0
4100,-0.822192513368984,0.0
4120,-0.8262032085561498,0.0
4140,-0.8302139037433156,0.0
4160,-0.8342245989304814,0.0
4180,-0.8382352941176472,0.0
4200,-0.8422459893048129,0.0
4220,-0.8462566844919787,0.0
4240,-0.8502673796791445,0.0
4260,-0.8542780748663102,0.0
4280,-0.858288770053476,0.0
4300,-0.8622994652406418,0.0
4320,-0.8663101604278076,0.0
4340,-0.8703208556149733,0.0
4360,-0.8743315508021391,0.0
4380,-0.8783422459893049,0.0
4400,-0.8823529411764707,0.0
4420,-0.8863636363636365,0.0
4440,-0.8903743315508023,0.0
4460,-0.894385026737968,0.0
4480,-0.8983957219251337,0.0
4500,-0.9024064171122995,0.0
4520,-0.9064171122994653,0.0
4540,-0.9104278074866311,0.0
4560,-0.9144385026737969,0.0
4580,-0.9184491978609627,0.0
4600,-0.9224598930481285,0.0
4620,-0.9264705882352943,0.0
4640,-0.93048128342246,0.0
4660,-0.9344919786096257,0.0
4680,-0.9385026737967915,0.0
4700,-0.9425133689839573,0.0
4720,-0.9465240641711231,0.0
4740,-0.9505347593582889,0.0
4760,-0.9545454545454547,0.0
4780,-0.9585561497326204,0.0
4800,-0.9625668449197862,0.0
4820,-0.966577540106952,0.0
4840,-0.9705882352941178,0.0
4860,-0.9745989304812835,0.0
4880,-0.9786096256684493,0.0
4900,-0.9826203208556151,0.0
4920,-0.9866310160427808,0.0
4940,-0.9906417112299466,0.0
4960,-0.9946524064171124,0.0
4980,-0.9986631016042782,0.0
5000,-1.0026737967914439,0.0
5020,-1.0066844919786098,0.0
5040,-1.0106951871657754,0.0
5060,-1.0147058823529413,0.0
5080,-1.018716577540107,0.0
5100,-1.022727272727273,0.0
5120,-1.0267379679144386,0.0
5140,-1.0307486631016043,0.0
5160,-1.0347593582887702,0.0
5180,-1.0387700534759359,0.0
5200,-1.0427807486631018,0.0
5220,-1.0467914438502675,0.0
5240,-1.0508021390374334,0.0
5260,-1.054812834224599,0.0
5280,-1.0588235294117647,0.0
5300,-1.0628342245989306,0.0
5320,-1.0668449197860963,0.0
5340,-1.0708556149732622,0.0
5360,-1.0748663101604279,0.0
5380,-1.0788770053475938,0.0
5400,-1.0828877005347595,0.0
5420,-1.0868983957219251,0.0
5440,-1.090909090909091,0.0
5460,-1.0949197860962567,0.0
5480,-1.0989304812834226,0.0
5500,-1.1029411764705883,0.0
5520,-1.1069518716577542,0.0
5540,-1.11096256684492,0.0
5560,-1.1149732620320856,0.0
5580,-1.1189839572192515,0.0
5600,-1.1229946524064172,0.0
5620,-1.127005347593583,0.0
5640,-1.1310160427807487,0.0
5660,-1.1350267379679146,0.0
5680,-1.1390374331550803,0.0
5700,-1.143048128342246,0.0
5720,-1.147058823529412,0.0
5740,-1.1510695187165776,0.0
5760,-1.1550802139037435,0.0
5780,-1.1590909090909092,0.0
5800,-1.163101604278075,0.0
5820,-1.1671122994652408,0.0
5840,-1.1711229946524064,0.0
5860,-1.1751336898395723,0.0
5880,-1.179144385026738,0.0
5900,-1.183155080213904,0.0
5920,-1.1871657754010696,0.0
5940,-1.1911764705882355,0.0
5960,-1.1951871657754012,0.0
5980,-1.1991978609625669,0.0
6000,-1.2032085561497328,0.0
6020,-1.2072192513368984,0.0
6040,-1.2112299465240643,0.0
6060,-1.21524064171123,0.0
6080,-1.219251336898396,0.0
6100,-1.2232620320855616,0.0
6120,-1.2272727272727273,0.0
6140,-1.2312834224598932,0.0
6160,-1.2352941176470589,0.0
6180,-1.2393048128342248,0.0
6200,-1.2433155080213905,0.0
6220,-1.2473262032085564,0.0
6240,-1.251336898395722,0.0
6260,-1.2553475935828877,0.0
6280,-1.2593582887700536,0.0
6300,-1.2633689839572193,0.0
6320,-1.2673796791443852,0.0
6340,-1.2713903743315509,0.0
6360,-1.2754010695187168,0.0
6380,-1.2794117647058825,0.0
6400,-1.2834224598930484,0.0
6420,-1.287433155080214,0.0
6440,-1.2914438502673797,0.0
6460,-1.2954545454545456,0.0
6480,-1.2994652406417113,0.0
6500,-1.3034759358288772,0.0
6520,-1.307486631016043,0.0
6540,-1.3114973262032088,0.0
6560,-1.3155080213903745,0.0
6580,-1.3195187165775402,0.0
6600,-1.323529411764706,0.0
6620,-1.3275401069518717,0.0
6640,-1.3315508021390376,0.0
6660,-1.3355614973262033,0.0
6680,-1.3395721925133692,0.0
6700,-1.343582887700535,0.0
6720,-1.3475935828877006,0.0
6740,-1.3516042780748665,0.0
6760,-1.3556149732620322,0.0
6780,-1.359625668449198,0.0
6800,-1.3636363636363638,0.0
6820,-1.3676470588235297,0.0
6840,-1.3716577540106953,0.0
6860,-1.375668449197861,0.0
6880,-1.379679144385027,0.0
6900,-1.3836898395721926,0.0
6920,-1.3877005347593585,0.0
6940,-1.3917112299465242,0.0
6960,-1.39572192513369,0.0
6980,-1.3997326203208558,0.0
7000,-1.4037433155080214,0.0
7020,-1.4077540106951874,0.0
7040,-1.411764705882353,0.0
7060,-1.415775401069519,0.0
7080,-1.4197860962566846,0.0
7100,-1.4237967914438505,0.0
7120,-1.4278074866310162,0.0
7140,-1.4318181818181819,0.0
7160,-1.4358288770053478,0.0
7180,-1.4398395721925135,0.0
7200,-1.4438502673796794,0.0
7220,-1.447860962566845,0.0
7240,-1.451871657754011,0.0
7260,-1.4558823529411766,0.0
7280,-1.4598930481283423,0.0
7300,-1.4639037433155082,0.0
7320,-1.467914438502674,0.0
7340,-1.4719251336898398,0.0
7360,-1.4759358288770055,0.0
7380,-1.4799465240641714,0.0
7400,-1.483957219251337,0.0
7420,-1.4879679144385027,0.0
7440,-1.4919786096256686,0.0
7460,-1.4959893048128343,0.0
7480,-1.5,0.0
7500,-1.5,0.0
7520,-1.5,0.0
7540,-1.5,0.0
7560,-1.5,0.0
7580,-1.5,0.0
7600,-1.5,0.0
7620,-1.5,0.0
7640,-1.5,0.0
7660,-1.5,0.0
7680,-1.5,0.0
7700,-1.5,0.0
7720,-1.5,0.0
7740,-1.5,0.0
7760,-1.5,0.0
7780,-1.5,0.0
7800,-1.5,0.0
7820,-1.5,0.0
7840,-1.5,0.0
7860,-1.5,0.0
7880,-1.5,0.0
7900,-1.5,0.0
7920,-1.5,0.0
7940,-1.5,0.0
7960,-1.5,0.0
7980,-1.5,0.0
8000,-1.5,0.0
8020,-1.5,0.0
8040,-1.5,0.0
8060,-1.5,0.0
8080,-1.5,0.0
8100,-1.5,0.0
8120,-1.5,0.0
8140,-1.5,0.0
8160,-1.5,0.0
8180,-1.5,0.0
8200,-1.5,0.0
8220,-1.5,0.0
8240,-1.5,0.0
8260,-1.5,0.0
8280,-1.5,0.0
8300,-1.5,0.0
8320,-1.5,0.0
8340,-1.5,0.0
8360,-1.5,0.0
8380,-1.5,0.0
8400,-1.5,0.0
8420,-1.5,0.0
8440,-1.5,0.0
8460,-1.5,0.0
8480,-1.5,0.0
8500,-1.5,0.0
8520,-1.5,0.0
8540,-1.5,0.0
8560,-1.5,0.0
8580,-1.5,0.0
8600,-1.5,0.0
8620,-1.5,0.0
8640,-1.5,0.0
8660,-1.5,0.0
8680,-1.5,0.0
8700,-1.5,0.0
8720,-1.5,0.0
8740,-1.5,0.0
8760,-1.5,0.0
8780,-1.5,0.0
8800,-1.5,0.0
8820,-1.5,0.0
8840,-1.5,0.0
8860,-1.5,0.0
8880,-1.5,0.0
8900,-1.5,0.0
8920,-1.5,0.0
8940,-1.5,0.0
8960,-1.5,0.0
8980,-1.5,0.0
9000,-1.5,0.0
9020,-1.5,0.0
9040,-1.5,0.0
9060,-1.5,0.0
9080,-1.5,0.0
9100,-1.5,0.0
9120,-1.5,0.0
9140,-1.5,0.0
9160,-1.5,0.0
9180,-1.5,0.0
9200,-1.5,0.0
9220,-1.5,0.0
9240,-1.5,0.0
9260,-1.5,0.0
9280,-1.5,0.0
9300,-1.5,0.0
9320,-1.5,0.0
9340,-1.5,0.0
9360,-1.5,0.0
9380,-1.5,0.0
9400,-1.5,0.0
9420,-1.5,0.0
9440,-1.5,0.0
9460,-1.5,0.0
9480,-1.5,0.0
9500,-1.5,0.0
9520,-1.4959893048128343,0.0
9540,-1.4919786096256684,0.0
9560,-1.4879679144385027,0.0
9580,-1.4839572192513368,0.0
9600,-1.4799465240641712,0.0
9620,-1.4759358288770053,0.0
